rentree_scolaire;departement;numero_lycee;secteur;terminales_g;terminales_g_filles;terminales_g_garcons;terminales_sti2d;terminales_sti2d_filles;terminales_sti2d_garcons;terminales_stl;terminales_stl_filles;terminales_stl_garcons;terminales_stmg;terminales_stmg_filles;terminales_stmg_garcons;terminales_st2s;terminales_st2s_filles;terminales_st2s_garcons;terminales_std2a;terminales_std2a_filles;terminales_std2a_garcons;terminales_sthr;terminales_tmd
2020;LOIRE;0421022H;PRIVE;99;50;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0420041S;PUBLIC;266;152;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0420042T;PUBLIC;230;141;89;0;0;0;37;20;17;79;44;35;85;63;22;0;0;0;0;0
2020;LOIRE;0420043U;PUBLIC;80;40;40;0;0;0;0;0;0;34;19;15;0;0;0;31;25;6;0;0
2020;LOIRE;0420046X;PUBLIC;30;5;25;92;7;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0420976H;PRIVE;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0420979L;PRIVE;24;8;16;0;0;0;0;0;0;51;25;26;0;0;0;0;0;0;0;0
2020;LOIRE;0421020F;PRIVE;50;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0421021G;PRIVE;151;73;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0421034W;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;32;24;8;0;0;0;0;0
2020;LOIRE;0421035X;PRIVE;162;104;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;LOIRE;0422158T;PRIVE;0;0;0;0;0;0;16;11;5;0;0;0;28;24;4;0;0;0;0;0
2020;LOIRE;0422160V;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0
2020;LOIRE;0420044V;PUBLIC;197;125;72;0;0;0;0;0;0;70;40;30;0;0;0;0;0;0;0;0
2020;RHONE;0693734J;PUBLIC;285;163;122;0;0;0;0;0;0;70;41;29;50;48;2;0;0;0;0;0
2020;RHONE;0693044J;PUBLIC;320;164;156;0;0;0;34;19;15;69;31;38;68;57;11;35;28;7;0;0
2020;RHONE;0692165D;PUBLIC;6;2;4;0;0;0;0;0;0;9;6;3;0;0;0;0;0;0;0;0
2020;RHONE;0693518Z;PUBLIC;326;176;150;33;0;33;0;0;0;104;54;50;0;0;0;0;0;0;0;0
2020;RHONE;0693504J;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0
2020;RHONE;0692800U;PUBLIC;333;157;176;29;1;28;0;0;0;106;49;57;0;0;0;0;0;0;0;0
2020;RHONE;0694086S;PRIVE;32;18;14;0;0;0;0;0;0;11;10;1;0;0;0;0;0;0;0;0
2020;RHONE;0693330V;PUBLIC;240;141;99;54;5;49;0;0;0;71;43;28;0;0;0;0;0;0;0;0
2020;RHONE;0690539L;PRIVE;180;105;75;0;0;0;0;0;0;0;0;0;44;36;8;0;0;0;0;0
2020;RHONE;0690037R;PUBLIC;90;43;47;54;6;48;53;35;18;0;0;0;0;0;0;64;52;12;0;0
2020;RHONE;0690048C;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690563M;PRIVE;142;78;64;0;0;0;0;0;0;29;16;13;0;0;0;0;0;0;0;0
2020;RHONE;0690564N;PRIVE;288;137;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690671E;PRIVE;0;0;0;49;2;47;31;18;13;25;13;12;0;0;0;0;0;0;0;0
2020;RHONE;0690023A;PUBLIC;293;175;118;0;0;0;0;0;0;71;52;19;0;0;0;0;0;0;0;0
2020;RHONE;0690032K;PUBLIC;154;85;69;0;0;0;0;0;0;71;35;36;0;0;0;0;0;0;0;0
2020;RHONE;0690571W;PRIVE;288;184;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690029G;PUBLIC;98;54;44;0;0;0;0;0;0;60;30;30;0;0;0;0;0;0;0;0
2020;RHONE;0690514J;PRIVE;206;118;88;0;0;0;0;0;0;30;17;13;0;0;0;0;0;0;0;0
2020;RHONE;0690031J;PUBLIC;409;225;184;0;0;0;0;0;0;35;14;21;0;0;0;0;0;0;0;0
2020;RHONE;0690028F;PUBLIC;382;242;140;0;0;0;0;0;0;66;33;33;0;0;0;0;0;0;0;0
2020;RHONE;0690128P;PUBLIC;135;60;75;91;4;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690519P;PRIVE;130;63;67;0;0;0;16;8;8;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690520R;PRIVE;161;84;77;0;0;0;0;0;0;59;29;30;0;0;0;0;0;0;0;0
2020;RHONE;0690521S;PRIVE;427;236;191;0;0;0;0;0;0;67;34;33;0;0;0;0;0;0;0;0
2020;RHONE;0690522T;PRIVE;279;120;159;31;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690631L;PRIVE;0;0;0;0;0;0;0;0;0;88;36;52;0;0;0;0;0;0;0;0
2020;RHONE;0691659D;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;40;34;6;0;0;0;0;0
2020;RHONE;0690026D;PUBLIC;192;102;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690027E;PUBLIC;207;114;93;0;0;0;0;0;0;65;33;32;0;0;0;0;0;0;0;0
2020;RHONE;0690529A;PRIVE;53;24;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690533E;PRIVE;139;64;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690646C;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;0
2020;RHONE;0690536H;PRIVE;72;33;39;0;0;0;0;0;0;22;8;14;0;0;0;0;0;0;0;0
2020;RHONE;0690574Z;PRIVE;177;104;73;0;0;0;0;0;0;55;33;22;41;33;8;0;0;0;0;0
2020;RHONE;0693446W;PUBLIC;249;144;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690035N;PUBLIC;216;128;88;0;0;0;0;0;0;69;35;34;101;84;17;0;0;0;0;0
2020;RHONE;0690042W;PUBLIC;77;51;26;0;0;0;0;0;0;67;40;27;0;0;0;0;0;0;0;0
2020;RHONE;0690538K;PRIVE;90;52;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690634P;PRIVE;0;0;0;100;8;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690642Y;PRIVE;0;0;0;11;1;10;0;0;0;18;8;10;0;0;0;0;0;0;0;0
2020;RHONE;0692866R;PUBLIC;256;103;153;147;13;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0693587Z;PRIVE;125;68;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690038S;PUBLIC;195;87;108;0;0;0;52;34;18;77;39;38;51;45;6;0;0;0;0;0
2020;RHONE;0690082P;PUBLIC;127;73;54;0;0;0;0;0;0;59;29;30;0;0;0;0;0;0;0;0
2020;RHONE;0693786R;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0
2020;RHONE;0690540M;PRIVE;221;116;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0694026B;PUBLIC;187;117;70;32;4;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690074F;PUBLIC;161;86;75;34;1;33;0;0;0;82;50;32;0;0;0;0;0;0;0;0
2020;RHONE;0690542P;PRIVE;48;16;32;0;0;0;0;0;0;28;9;19;0;0;0;0;0;0;0;0
2020;RHONE;0690543R;PRIVE;249;129;120;14;0;14;0;0;0;17;14;3;0;0;0;0;0;0;0;0
2020;RHONE;0692517L;PUBLIC;153;82;71;27;3;24;0;0;0;53;22;31;57;52;5;0;0;0;0;0
2020;RHONE;0694197M;PRIVE;40;21;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0694069Y;PUBLIC;215;119;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0693654X;PUBLIC;332;193;139;35;1;34;30;17;13;69;39;30;0;0;0;0;0;0;0;0
2020;RHONE;0693478F;PUBLIC;284;153;131;50;2;48;0;0;0;136;71;65;0;0;0;0;0;0;0;0
2020;RHONE;0691654Y;PRIVE;123;66;57;32;0;32;0;0;0;24;13;11;0;0;0;0;0;0;0;0
2020;RHONE;0690085T;PUBLIC;105;63;42;20;4;16;0;0;0;60;28;32;0;0;0;0;0;0;0;0
2020;RHONE;0693267B;PRIVE;105;62;43;42;3;39;0;0;0;0;0;0;31;26;5;0;0;0;0;0
2020;RHONE;0690550Y;PRIVE;137;69;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0693566B;PUBLIC;41;24;17;0;0;0;0;0;0;13;6;7;0;0;0;0;0;0;0;0
2020;RHONE;0693619J;PUBLIC;134;81;53;52;3;49;0;0;0;0;0;0;35;33;2;0;0;0;0;0
2020;RHONE;0690104N;PUBLIC;96;42;54;42;6;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0692717D;PUBLIC;103;69;34;0;0;0;0;0;0;59;31;28;60;54;6;0;0;0;0;0
2020;RHONE;0690097F;PUBLIC;221;146;75;0;0;0;0;0;0;98;47;51;0;0;0;0;0;0;0;0
2020;RHONE;0690552A;PRIVE;191;116;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690553B;PRIVE;0;0;0;0;0;0;8;6;2;46;25;21;37;31;6;0;0;0;0;0
2020;RHONE;0691644M;PUBLIC;337;159;178;78;6;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0690103M;PUBLIC;172;102;70;35;0;35;0;0;0;106;58;48;0;0;0;0;0;0;0;0
2020;RHONE;0690132U;PUBLIC;193;103;90;0;0;0;0;0;0;111;53;58;0;0;0;0;0;0;0;0
2020;RHONE;0690554C;PRIVE;151;84;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0693769X;PRIVE;48;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;RHONE;0694066V;PRIVE;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;DOUBS;0250007X;PUBLIC;183;113;70;32;2;30;0;0;0;97;71;26;0;0;0;0;0;0;0;0
2020;DOUBS;0250008Y;PUBLIC;298;191;107;0;0;0;0;0;0;35;21;14;0;0;0;23;21;2;0;0
2020;DOUBS;0250010A;PUBLIC;277;140;137;0;0;0;26;15;11;97;57;40;63;56;7;0;0;0;0;0
2020;DOUBS;0250011B;PUBLIC;303;162;141;72;0;72;28;18;10;0;0;0;0;0;0;0;0;0;0;0
2020;DOUBS;0251021Z;PRIVE;124;78;46;19;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;DOUBS;0251028G;PRIVE;141;85;56;0;0;0;0;0;0;22;14;8;52;46;6;0;0;0;0;0
2020;DOUBS;0251711Z;PUBLIC;222;131;91;0;0;0;0;0;0;35;18;17;0;0;0;0;0;0;0;0
2020;DOUBS;0250030X;PUBLIC;204;111;93;0;0;0;0;0;0;65;31;34;0;0;0;0;0;0;0;0
2020;DOUBS;0251994G;PUBLIC;245;129;116;76;7;69;0;0;0;53;30;23;60;53;7;0;0;0;0;0
2020;DOUBS;0251671F;PUBLIC;181;115;66;35;2;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;DOUBS;0250043L;PUBLIC;321;186;135;0;0;0;0;0;0;72;44;28;0;0;0;0;0;0;0;0
2020;DOUBS;0251024C;PRIVE;104;71;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;DOUBS;0250058C;PUBLIC;236;135;101;0;0;0;0;0;0;66;43;23;0;0;0;0;0;0;0;0
2020;HAUTE-SAONE;0700009E;PUBLIC;127;70;57;19;1;18;0;0;0;51;26;25;0;0;0;0;0;0;0;0
2020;HAUTE-SAONE;0701035V;PUBLIC;133;85;48;18;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;HAUTE-SAONE;0700018P;PUBLIC;182;112;70;0;0;0;0;0;0;51;22;29;0;0;0;0;0;0;0;0
2020;HAUTE-SAONE;0701078S;PUBLIC;107;49;58;0;0;0;24;17;7;39;22;17;0;0;0;0;0;0;0;0
2020;HAUTE-SAONE;0700905D;PUBLIC;226;128;98;55;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;HAUTE-SAONE;0701052N;PUBLIC;119;80;39;0;0;0;0;0;0;35;22;13;36;35;1;0;0;0;0;0
2020;JURA;0390091M;PRIVE;0;0;0;0;0;0;0;0;0;18;11;7;0;0;0;0;0;0;0;0
2020;JURA;0391092A;PUBLIC;132;67;65;32;4;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;JURA;0390012B;PUBLIC;235;152;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;JURA;0390013C;PUBLIC;163;75;88;35;2;33;24;18;6;32;21;11;0;0;0;0;0;0;0;0
2020;JURA;0391146J;PRIVE;35;20;15;0;0;0;0;0;0;0;0;0;23;18;5;28;18;10;0;0
2020;JURA;0390027T;PUBLIC;89;49;40;17;4;13;16;11;5;0;0;0;0;0;0;0;0;0;0;0
2020;JURA;0390019J;PUBLIC;303;178;125;0;0;0;0;0;0;73;46;27;0;0;0;0;0;0;0;0
2020;JURA;0390070P;PRIVE;50;29;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;JURA;0390029V;PUBLIC;0;0;0;14;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;JURA;0390033Z;PUBLIC;57;29;28;0;0;0;0;0;0;0;0;0;46;41;5;0;0;0;67;0
2020;JURA;0390786T;PUBLIC;108;67;41;14;0;14;0;0;0;31;22;9;0;0;0;0;0;0;0;0
2020;JURA;0390042J;PUBLIC;98;46;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;TERRITOIRE DE BELFORT;0900002N;PUBLIC;267;168;99;0;0;0;0;0;0;64;39;25;0;0;0;0;0;0;0;0
2020;TERRITOIRE DE BELFORT;0900003P;PUBLIC;254;150;104;0;0;0;0;0;0;60;32;28;0;0;0;0;0;0;0;0
2020;TERRITOIRE DE BELFORT;0900004R;PUBLIC;106;33;73;58;2;56;26;16;10;51;19;32;51;42;9;0;0;0;0;0
2020;TERRITOIRE DE BELFORT;0900029T;PRIVE;30;24;6;0;0;0;0;0;0;17;6;11;0;0;0;0;0;0;0;0
2020;TERRITOIRE DE BELFORT;0900030U;PRIVE;137;71;66;0;0;0;18;5;13;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210003P;PUBLIC;147;96;51;0;0;0;0;0;0;49;23;26;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210006T;PUBLIC;182;105;77;37;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0211068X;PRIVE;60;31;29;0;0;0;0;0;0;0;0;0;14;9;5;0;0;0;0;0
2020;COTE D'OR;0212045J;PUBLIC;138;89;49;0;0;0;0;0;0;51;29;22;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210012Z;PUBLIC;224;138;86;0;0;0;0;0;0;34;14;20;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210013A;PUBLIC;76;40;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0212023K;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;9;8;1;0;0;0;0;0
2020;COTE D'OR;0211909L;PUBLIC;194;104;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210015C;PUBLIC;301;152;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210017E;PUBLIC;216;123;93;0;0;0;0;0;0;86;48;38;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210018F;PUBLIC;146;72;74;33;0;33;21;7;14;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0210019G;PUBLIC;175;110;65;0;0;0;39;22;17;70;39;31;0;0;0;0;0;0;13;0
2020;COTE D'OR;0211033J;PUBLIC;223;71;152;96;3;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0211074D;PRIVE;160;84;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0211089V;PRIVE;175;84;91;28;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0211090W;PRIVE;118;74;44;0;0;0;0;0;0;81;38;43;0;0;0;0;0;0;21;0
2020;COTE D'OR;0211091X;PRIVE;79;50;29;0;0;0;0;0;0;42;14;28;47;36;11;0;0;0;0;0
2020;COTE D'OR;0211928G;PUBLIC;335;204;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0211986V;PUBLIC;0;0;0;17;4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTE D'OR;0212015B;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;77;65;12;0;0;0;0;0
2020;COTE D'OR;0210032W;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;18;5;0;0
2020;COTE D'OR;0210047M;PUBLIC;120;73;47;0;0;0;0;0;0;28;13;15;0;0;0;0;0;0;0;0
2020;NIEVRE;0580008U;PUBLIC;64;38;26;0;0;0;0;0;0;17;7;10;0;0;0;0;0;0;0;0
2020;NIEVRE;0580014A;PUBLIC;110;58;52;0;0;0;17;4;13;0;0;0;0;0;0;0;0;0;0;0
2020;NIEVRE;0580076T;PRIVE;0;0;0;0;0;0;0;0;0;23;12;11;8;7;1;0;0;0;0;0
2020;NIEVRE;0580761M;PUBLIC;117;75;42;0;0;0;0;0;0;25;15;10;0;0;0;0;0;0;0;0
2020;NIEVRE;0580031U;PUBLIC;189;94;95;73;6;67;15;8;7;0;0;0;0;0;0;0;0;0;0;0
2020;NIEVRE;0580032V;PUBLIC;156;84;72;0;0;0;0;0;0;58;33;25;47;40;7;0;0;0;0;0
2020;NIEVRE;0580071M;PRIVE;57;26;31;0;0;0;0;0;0;15;5;10;14;14;0;0;0;0;0;0
2020;NIEVRE;0580753D;PUBLIC;162;116;46;0;0;0;0;0;0;0;0;0;0;0;0;34;29;5;0;0
2020;SAONE-ET-LOIRE;0710001R;PUBLIC;127;73;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0711494N;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710010A;PUBLIC;144;105;39;0;0;0;0;0;0;27;21;6;84;80;4;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710011B;PUBLIC;291;199;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710012C;PUBLIC;106;30;76;68;0;68;21;16;5;0;0;0;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0711422K;PUBLIC;169;103;66;0;0;0;0;0;0;68;40;28;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0711729U;PUBLIC;104;42;62;0;0;0;0;0;0;51;16;35;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0711896A;PRIVE;44;27;17;0;0;0;0;0;0;15;3;12;13;10;3;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710018J;PUBLIC;159;98;61;0;0;0;50;41;9;26;13;13;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710023P;PUBLIC;110;53;57;13;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0711137A;PUBLIC;132;67;65;17;0;17;0;0;0;21;14;7;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710026T;PUBLIC;151;90;61;19;0;19;0;0;0;41;23;18;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710042K;PUBLIC;144;85;59;13;0;13;0;0;0;40;21;19;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710045N;PUBLIC;363;231;132;0;0;0;0;0;0;133;58;75;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710048S;PUBLIC;206;113;93;37;6;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0711249X;PRIVE;145;79;66;0;0;0;0;0;0;13;4;9;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710054Y;PUBLIC;230;110;120;24;1;23;0;0;0;56;33;23;0;0;0;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710112L;PRIVE;79;44;35;0;0;0;0;0;0;18;5;13;23;22;1;0;0;0;0;0
2020;SAONE-ET-LOIRE;0710071S;PUBLIC;136;74;62;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;YONNE;0890003V;PUBLIC;271;151;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;YONNE;0890005X;PUBLIC;99;55;44;39;2;37;12;5;7;47;33;14;46;37;9;0;0;0;0;0
2020;YONNE;0890070T;PRIVE;111;57;54;0;0;0;0;0;0;20;8;12;0;0;0;0;0;0;0;0
2020;YONNE;0890819G;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0
2020;YONNE;0890008A;PUBLIC;91;58;33;0;0;0;0;0;0;22;6;16;0;0;0;0;0;0;0;0
2020;YONNE;0890064L;PRIVE;18;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;YONNE;0891199V;PUBLIC;224;138;86;28;2;26;0;0;0;44;25;19;0;0;0;0;0;0;0;0
2020;YONNE;0890067P;PRIVE;71;38;33;12;2;10;0;0;0;0;0;0;14;11;3;0;0;0;0;0
2020;YONNE;0891200W;PUBLIC;363;218;145;39;3;36;23;16;7;103;51;52;50;45;5;0;0;0;0;0
2020;YONNE;0890032B;PUBLIC;144;83;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;YONNE;0891168L;PUBLIC;108;58;50;0;0;0;0;0;0;14;7;7;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220013V;PUBLIC;276;179;97;41;4;37;0;0;0;85;58;27;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220094H;PRIVE;170;91;79;0;0;0;0;0;0;37;19;18;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220018A;PUBLIC;195;119;76;0;0;0;0;0;0;64;42;22;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220097L;PRIVE;116;66;50;0;0;0;0;0;0;20;7;13;35;31;4;0;0;0;0;0
2020;COTES D'ARMOR;0220099N;PRIVE;147;90;57;0;0;0;0;0;0;27;13;14;36;30;6;0;0;0;0;0
2020;COTES D'ARMOR;0220196U;PUBLIC;170;104;66;0;0;0;0;0;0;68;45;23;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220023F;PUBLIC;289;159;130;53;3;50;0;0;0;69;40;29;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220102S;PRIVE;142;73;69;0;0;0;0;0;0;26;9;17;0;0;0;0;0;0;6;0
2020;COTES D'ARMOR;0220027K;PUBLIC;119;72;47;17;0;17;0;0;0;47;24;23;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0221589H;PRIVE;37;17;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0221571N;PUBLIC;54;30;24;0;0;0;0;0;0;0;0;0;25;17;8;0;0;0;0;0
2020;COTES D'ARMOR;0220106W;PRIVE;116;64;52;0;0;0;13;5;8;0;0;0;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220107X;PRIVE;43;31;12;0;0;0;0;0;0;0;0;0;16;15;1;0;0;0;0;0
2020;COTES D'ARMOR;0220056S;PUBLIC;210;111;99;0;0;0;0;0;0;59;24;35;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220057T;PUBLIC;184;119;65;0;0;0;0;0;0;65;29;36;54;47;7;0;0;0;0;0
2020;COTES D'ARMOR;0220058U;PUBLIC;10;2;8;43;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220060W;PUBLIC;197;105;92;52;9;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220110A;PRIVE;129;71;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220111B;PRIVE;107;49;58;0;0;0;0;0;0;0;0;0;19;14;5;0;0;0;0;0
2020;COTES D'ARMOR;0220117H;PRIVE;21;10;11;29;0;29;0;0;0;48;24;24;0;0;0;0;0;0;0;0
2020;COTES D'ARMOR;0220065B;PUBLIC;100;67;33;0;0;0;0;0;0;21;6;15;0;0;0;30;23;7;0;0
2020;FINISTERE;0290007A;PUBLIC;218;130;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;FINISTERE;0290008B;PUBLIC;285;159;126;0;0;0;0;0;0;76;47;29;0;0;0;0;0;0;0;0
2020;FINISTERE;0290009C;PUBLIC;172;83;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;FINISTERE;0290010D;PUBLIC;117;66;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;FINISTERE;0290012F;PUBLIC;21;2;19;92;11;81;29;15;14;0;0;0;0;0;0;27;23;4;0;0
2020;FINISTERE;0290013G;PUBLIC;69;43;26;0;0;0;0;0;0;119;59;60;0;0;0;0;0;0;0;0
2020;FINISTERE;0290108K;PUBLIC;0;0;0;15;5;10;0;0;0;0;0;0;60;52;8;0;0;0;0;0
2020;FINISTERE;0290181P;PRIVE;115;66;49;0;0;0;0;0;0;23;13;10;0;0;0;0;0;0;0;0
2020;FINISTERE;0290335G;PRIVE;238;115;123;83;7;76;0;0;0;96;47;49;0;0;0;0;0;0;0;0
2020;FINISTERE;0290336H;PRIVE;179;109;70;0;0;0;14;6;8;49;24;25;0;0;0;0;0;0;0;0
2020;FINISTERE;0290338K;PRIVE;181;107;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;FINISTERE;0290340M;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;87;73;14;0;0;0;0;0
2020;FINISTERE;0290022S;PUBLIC;93;48;45;16;5;11;0;0;0;17;3;14;0;0;0;0;0;0;0;0
2020;FINISTERE;0292137R;PRIVE;101;54;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;FINISTERE;0290023T;PUBLIC;136;83;53;0;0;0;0;0;0;30;15;15;0;0;0;0;0;0;0;0
2020;FINISTERE;0290156M;PRIVE;62;36;26;0;0;0;0;0;0;25;15;10;0;0;0;0;0;0;0;0
2020;FINISTERE;0290030A;PUBLIC;103;47;56;0;0;0;0;0;0;32;12;20;0;0;0;0;0;0;0;0
2020;FINISTERE;0291654R;PRIVE;124;72;52;0;0;0;0;0;0;0;0;0;14;10;4;0;0;0;0;0
